,0,tweets,positivewordscount,negativewordscount,positive_words,negative_words,over all sentiment
70,"['health', 'alert', 'covid', 'also', 'messenger', 'http', 'stay', 'inform', 'get', 'accurate', 'information', 'coronavirus']","['health', 'alert', 'covid', 'also', 'messenger', 'http', 'stay', 'inform', 'get', 'accurate', 'information', 'coronavirus']",1,0,",accurate",,positive
71,"['mean', 'example', 'doctor', 'ward', 'round', 'cardiology', 'palliative', 'care', 'unit', 'confirmed', 'covid', 'patient', 'still', 'wear', 'medical', 'mask', 'drtedros']","['mean', 'example', 'doctor', 'ward', 'round', 'cardiology', 'palliative', 'care', 'unit', 'confirmed', 'covid', 'patient', 'still', 'wear', 'medical', 'mask', 'drtedros']",0,0,,,neutral
72,"['respond', 'covid', 'ever', 'must', 'ensure', 'continuation', 'essential', 'health', 'service', 'like', 'immunization', 'stop', 'vaccine', 'preventable', 'disease', 'like', 'measles', 'polio', 'amp', 'meningitis', 'vaccineswork']","['respond', 'covid', 'ever', 'must', 'ensure', 'continuation', 'essential', 'health', 'service', 'like', 'immunization', 'stop', 'vaccine', 'preventable', 'disease', 'like', 'measles', 'polio', 'amp', 'meningitis', 'vaccineswork']",4,0,",ensure,essential,like,like",,positive
73,"['’', 'partner', 'establish', 'access', 'covid', 'tools', 'accelerator', 'covid', 'technology', 'access', 'pool', 'shared', 'duty', 'ensure', 'vaccine', 'available', 'available', 'everyone', 'drtedros', 'gvs']","['’', 'partner', 'establish', 'access', 'covid', 'tools', 'accelerator', 'covid', 'technology', 'access', 'pool', 'shared', 'duty', 'ensure', 'vaccine', 'available', 'available', 'everyone', 'drtedros', 'gvs']",3,0,",ensure,available,available",,positive
74,"['executive', 'group', 'receive', 'recommendation', 'endorsed', 'continuation', 'arm', 'solidarity', 'trial', 'include', 'hydroxychloroquine', 'drtedros', 'covid']","['executive', 'group', 'receive', 'recommendation', 'endorsed', 'continuation', 'arm', 'solidarity', 'trial', 'include', 'hydroxychloroquine', 'drtedros', 'covid']",3,0,",recommendation,endorsed,solidarity",,positive
75,"['basis', 'available', 'mortality', 'data', 'member', 'committee', 'recommend', 'reason', 'modify', 'trial', 'protocol', 'drtedros', 'covid']","['basis', 'available', 'mortality', 'data', 'member', 'committee', 'recommend', 'reason', 'modify', 'trial', 'protocol', 'drtedros', 'covid']",2,0,",available,recommend",,positive
76,"['decision', 'take', 'precaution', 'safety', 'data', 'review', 'data', 'safety', 'monitoring', 'committee', 'solidarity', 'trial', 'review', 'data', 'drtedros', 'covid']","['decision', 'take', 'precaution', 'safety', 'data', 'review', 'data', 'safety', 'monitoring', 'committee', 'solidarity', 'trial', 'review', 'data', 'drtedros', 'covid']",2,0,",precaution,solidarity",,positive
77,"['know', 'last', 'week', 'executive', 'group', 'solidarity', 'trial', 'decide', 'implement', 'temporary', 'pause', 'hydroxychloroquine', 'arm', 'trial', 'concern', 'raise', 'safety', 'drug', 'drtedros', 'covid']","['know', 'last', 'week', 'executive', 'group', 'solidarity', 'trial', 'decide', 'implement', 'temporary', 'pause', 'hydroxychloroquine', 'arm', 'trial', 'concern', 'raise', 'safety', 'drug', 'drtedros', 'covid']",2,0,",solidarity,concern",,positive
78,"['add', 'two', 'new', 'course', 'one', 'decontamination', 'sterilization', 'medical', 'device', 'another', 'environmental', 'cleaning', 'disinfection', 'total', 'offer', 'course', 'language', 'drtedros', 'covid']","['add', 'two', 'new', 'course', 'one', 'decontamination', 'sterilization', 'medical', 'device', 'another', 'environmental', 'cleaning', 'disinfection', 'total', 'offer', 'course', 'language', 'drtedros', 'covid']",1,0,",offer",,positive
79,"['guide', 'also', 'provide', 'practical', 'advice', 'manager', 'supervisor', 'ensure', 'well', 'safety', 'health', 'colleague', 'covid', 'create', 'supportive', 'work', 'environment', 'support', 'staff', 'become', 'distressed', 'http']","['guide', 'also', 'provide', 'practical', 'advice', 'manager', 'supervisor', 'ensure', 'well', 'safety', 'health', 'colleague', 'covid', 'create', 'supportive', 'work', 'environment', 'support', 'staff', 'become', 'distressed', 'http']",4,1,",ensure,well,supportive,support",",distressed",positive
80,"['recover', 'well', 'covid', 'people', 'need', 'feel', 'control', 'life', 'guide', 'advise', 'help', 'others', 'find', 'solution', 'problem', 'http', 'mentalhealth']","['recover', 'well', 'covid', 'people', 'need', 'feel', 'control', 'life', 'guide', 'advise', 'help', 'others', 'find', 'solution', 'problem', 'http', 'mentalhealth']",4,1,",recover,well,advise,help",",problem",positive
81,"['essential', 'worker', 'covid', 'present', 'communicate', 'empathy', 'others', 'may', 'feel', 'anxious', 'confused', 'feel', 'comfortable', 'answer', 'http', 'mentalhealth']","['essential', 'worker', 'covid', 'present', 'communicate', 'empathy', 'others', 'may', 'feel', 'anxious', 'confused', 'feel', 'comfortable', 'answer', 'http', 'mentalhealth']",3,2,",essential,empathy,comfortable",",anxious,confused",positive
82,"['essential', 'worker', 'covid', 'care', 'mental', 'well', 'keep', 'physical', 'exercise', 'get', 'enough', 'sleep', 'continue', 'activity', 'enjoy', 'tip', 'http']","['essential', 'worker', 'covid', 'care', 'mental', 'well', 'keep', 'physical', 'exercise', 'get', 'enough', 'sleep', 'continue', 'activity', 'enjoy', 'tip', 'http']",4,0,",essential,well,enough,enjoy",,positive
83,"['basic', 'psychosocial', 'skills', 'guide', 'essential', 'worker', 'covid', 'help', 'use', 'psychosocial', 'support', 'skill', 'daily', 'work', 'http', 'mentalhealth']","['basic', 'psychosocial', 'skills', 'guide', 'essential', 'worker', 'covid', 'help', 'use', 'psychosocial', 'support', 'skill', 'daily', 'work', 'http', 'mentalhealth']",4,0,",essential,help,support,skill",,positive
84,"['mums', 'dad', 'deserve', 'praise', 'star', 'looking', 'kid', 'covid', '’', 'easy', 'remind', 'well', 'today', 'think', 'good', 'moment', 'parenting', 'tip', 'covid', 'http']","['mums', 'dad', 'deserve', 'praise', 'star', 'looking', 'kid', 'covid', '’', 'easy', 'remind', 'well', 'today', 'think', 'good', 'moment', 'parenting', 'tip', 'covid', 'http']",4,0,",praise,easy,well,good",,positive
85,"['talk', 'child', 'covid', '’', 'hard', 'hear', 'silence', 'amp', 'secret', 'protect', 'child', 'honesty', 'amp', 'openness', 'think', 'much', 'understand', 'know', 'best', 'parenting', 'tip', 'covid', 'http']","['talk', 'child', 'covid', '’', 'hard', 'hear', 'silence', 'amp', 'secret', 'protect', 'child', 'honesty', 'amp', 'openness', 'think', 'much', 'understand', 'know', 'best', 'parenting', 'tip', 'covid', 'http']",5,1,",protect,honesty,openness,understand,best",",hard",positive
86,"['crowded', 'messy', 'home', 'kids', 'cry', 'teenagers', 'scream', 'back', 'back', 'online', 'meeting', 'take', 'deep', 'breath', 'take', 'break', 'something', 'take', 'care', 'take', 'care', 'child', 'parenting', 'tip', 'covid', 'http']","['crowded', 'messy', 'home', 'kids', 'cry', 'teenagers', 'scream', 'back', 'back', 'online', 'meeting', 'take', 'deep', 'breath', 'take', 'break', 'something', 'take', 'care', 'take', 'care', 'child', 'parenting', 'tip', 'covid', 'http']",0,5,,",crowded,messy,cry,scream,break",negative
87,"['structured', 'day', 'help', 'kid', 'feel', 'secure', 'make', 'easy', 'manage', 'try', 'make', 'timetable', 'schoolwork', 'game', 'free', 'time', 'exercise', 'handwashing', 'take', 'charge', 'day', 'routine', 'parenting', 'tip', 'covid', 'http']","['structured', 'day', 'help', 'kid', 'feel', 'secure', 'make', 'easy', 'manage', 'try', 'make', 'timetable', 'schoolwork', 'game', 'free', 'time', 'exercise', 'handwashing', 'take', 'charge', 'day', 'routine', 'parenting', 'tip', 'covid', 'http']",4,0,",help,secure,easy,free",,positive
88,"['praise', 'powerful', 'try', 'praise', 'child', 'teenager', 'something', 'well', 'genuine', 'way', 'may', 'show', '’', 'see', 'good', 'thing', 'parenting', 'tip', 'covid', 'http', 'parentsday']","['praise', 'powerful', 'try', 'praise', 'child', 'teenager', 'something', 'well', 'genuine', 'way', 'may', 'show', '’', 'see', 'good', 'thing', 'parenting', 'tip', 'covid', 'http', 'parentsday']",6,0,",praise,powerful,praise,well,genuine,good",,positive
89,"['catch', 'bad', 'behaviour', 'early', 'redirect', 'kid', 'attention', 'behaviour', 'clear', 'positive', 'instruction', 'get', 'us', 'behaviour', 'want', 'swap', '‘', '’', 'make', 'mess', '’', '‘', 'please', 'put', 'away', 'pen', '’', 'parenting', 'tip', 'covid', 'http']","['catch', 'bad', 'behaviour', 'early', 'redirect', 'kid', 'attention', 'behaviour', 'clear', 'positive', 'instruction', 'get', 'us', 'behaviour', 'want', 'swap', '‘', '’', 'make', 'mess', '’', '‘', 'please', 'put', 'away', 'pen', '’', 'parenting', 'tip', 'covid', 'http']",1,3,",clear",",bad,positive,mess",negative
90,"['try', 'take', 'minute', 'something', 'kid', 'choose', '–', 'like', 'play', 'game', 'read', 'together', 'focus', 'quality', 'time', 'make', 'feel', 'safe', 'amp', 'love', 'parenting', 'tip', 'covid', 'http', 'parentsday']","['try', 'take', 'minute', 'something', 'kid', 'choose', '–', 'like', 'play', 'game', 'read', 'together', 'focus', 'quality', 'time', 'make', 'feel', 'safe', 'amp', 'love', 'parenting', 'tip', 'covid', 'http', 'parentsday']",4,0,",like,together,safe,love",,positive
91,"['announcement', 'come', 'long', 'complex', 'ebola', 'outbreak', 'eastern', 'drc', 'final', 'phase', 'may', 'minsanterdc', 'begin', 'day', 'countdown', 'declaration', 'end', 'outbreak', 'also', 'battle', 'covid', 'amp', '’', 'large', 'measles', 'outbreak']","['announcement', 'come', 'long', 'complex', 'ebola', 'outbreak', 'eastern', 'drc', 'final', 'phase', 'may', 'minsanterdc', 'begin', 'day', 'countdown', 'declaration', 'end', 'outbreak', 'also', 'battle', 'covid', 'amp', '’', 'large', 'measles', 'outbreak']",0,4,,",complex,outbreak,outbreak,outbreak",negative
92,"['increase', 'antimicrobialresistance', 'could', 'fuel', 'inappropriate', 'use', 'antibiotic', 'covid', 'pandemic', 'http']","['increase', 'antimicrobialresistance', 'could', 'fuel', 'inappropriate', 'use', 'antibiotic', 'covid', 'pandemic', 'http']",0,2,,",inappropriate,pandemic",negative
93,"['media', 'brief', 'covid', 'drtedros']","['media', 'brief', 'covid', 'drtedros']",0,0,,,neutral
94,"['health', 'service', 'noncommunicable', 'disease', 'severely', 'disrupt', 'since', 'covid', 'pandemic', 'begin', 'impact', 'global', 'accord', 'new', 'survey', 'http']","['health', 'service', 'noncommunicable', 'disease', 'severely', 'disrupt', 'since', 'covid', 'pandemic', 'begin', 'impact', 'global', 'accord', 'new', 'survey', 'http']",0,2,,",disrupt,pandemic",negative
95,"['openwho', 'offer', 'dozen', 'free', 'multilingual', 'online', 'course', 'support', 'response', 'covid', 'million', 'already', 'enrol', '–', 'join', 'interactive', 'learning', 'experience', 'http']","['openwho', 'offer', 'dozen', 'free', 'multilingual', 'online', 'course', 'support', 'response', 'covid', 'million', 'already', 'enrol', '–', 'join', 'interactive', 'learning', 'experience', 'http']",4,0,",offer,free,support,join",,positive
96,"['help', 'billion', 'tobacco', 'user', 'quit', 'launch', 'florence', 'digital', 'health', 'worker', 'combat', 'misinformation', 'covid', 'tobacco', 'give', 'recommendation', 'tip', 'quit']","['help', 'billion', 'tobacco', 'user', 'quit', 'launch', 'florence', 'digital', 'health', 'worker', 'combat', 'misinformation', 'covid', 'tobacco', 'give', 'recommendation', 'tip', 'quit']",2,0,",help,recommendation",,positive
97,"['smokers', 'may', 'vulnerable', 'severe', 'case', 'covid', 'q', 'amp', 'http', 'tobaccoexposed']","['smokers', 'may', 'vulnerable', 'severe', 'case', 'covid', 'q', 'amp', 'http', 'tobaccoexposed']",0,3,,",vulnerable,severe,case",negative
98,"['learn', 'coronavirus', 'amp', 'emergency', 'response', 'openwho', 'course', 'intro', 'covid', 'health', 'amp', 'safety', 'infection', 'prevention', 'amp', 'control', 'protective', 'equipment', 'hygiene', 'clinical', 'care', 'country', 'capacitation', 'treatment', 'facility', 'field', 'data', 'tool', 'amp', 'http']","['learn', 'coronavirus', 'amp', 'emergency', 'response', 'openwho', 'course', 'intro', 'covid', 'health', 'amp', 'safety', 'infection', 'prevention', 'amp', 'control', 'protective', 'equipment', 'hygiene', 'clinical', 'care', 'country', 'capacitation', 'treatment', 'facility', 'field', 'data', 'tool', 'amp', 'http']",3,2,",protective,treatment,facility",",emergency,infection",positive
99,"['smoking', 'suffocate', 'lung', 'organ', 'starve', 'oxygen', 'need', 'develop', 'function', 'properly', 'http', 'covid', 'tobaccoexposed']","['smoking', 'suffocate', 'lung', 'organ', 'starve', 'oxygen', 'need', 'develop', 'function', 'properly', 'http', 'covid', 'tobaccoexposed']",1,2,",properly",",suffocate,starve",negative
100,"['covid', 'technology', 'access', 'pool', 'first', 'propose', 'march', 'president', 'carlosalvq', 'costarica']","['covid', 'technology', 'access', 'pool', 'first', 'propose', 'march', 'president', 'carlosalvq', 'costarica']",1,0,",propose",,positive
101,"['covid', 'technology', 'access', 'pool', 'voluntary', 'base', 'social', 'solidarity', 'provide', 'one', 'stop', 'shop', 'scientific', 'knowledge', 'data', 'intellectual', 'property', 'share', 'equitably', 'global', 'community', 'http']","['covid', 'technology', 'access', 'pool', 'voluntary', 'base', 'social', 'solidarity', 'provide', 'one', 'stop', 'shop', 'scientific', 'knowledge', 'data', 'intellectual', 'property', 'share', 'equitably', 'global', 'community', 'http']",2,0,",voluntary,solidarity",,positive
102,"['covid', 'technology', 'access', 'pool', 'aim', 'accelerate', 'discovery', 'vaccine', 'medicine', 'amp', 'technology', 'open', 'science', 'research', 'fast', 'track', 'product', 'development', 'mobilize', 'additional', 'manufacturing', 'capacity', 'http']","['covid', 'technology', 'access', 'pool', 'aim', 'accelerate', 'discovery', 'vaccine', 'medicine', 'amp', 'technology', 'open', 'science', 'research', 'fast', 'track', 'product', 'development', 'mobilize', 'additional', 'manufacturing', 'capacity', 'http']",1,0,",fast",,positive
103,"['country', 'multiple', 'international', 'partner', 'institution', 'sign', 'support', 'covid', 'technology', 'access', 'pool', 'bid', 'make', 'vaccine', 'test', 'treatment', 'health', 'technology', 'fight', 'covid', 'accessible', 'http']","['country', 'multiple', 'international', 'partner', 'institution', 'sign', 'support', 'covid', 'technology', 'access', 'pool', 'bid', 'make', 'vaccine', 'test', 'treatment', 'health', 'technology', 'fight', 'covid', 'accessible', 'http']",3,0,",support,treatment,accessible",,positive
104,"['covid', 'highlight', 'inequality', 'world', '’', 'also', 'offer', 'us', 'opportunity', 'bridge', 'inequality', 'build', 'fairer', 'world', '–', 'world', 'health', 'privilege', 'common', 'good', 'drtedros']","['covid', 'highlight', 'inequality', 'world', '’', 'also', 'offer', 'us', 'opportunity', 'bridge', 'inequality', 'build', 'fairer', 'world', '–', 'world', 'health', 'privilege', 'common', 'good', 'drtedros']",3,2,",offer,privilege,good",",inequality,inequality",positive
105,"['live', 'launch', 'covid', 'technology', 'access', 'pool']","['live', 'launch', 'covid', 'technology', 'access', 'pool']",0,0,,,neutral
106,"['letstalk', 'keep', 'healthy', 'mind', 'covid', 'thread', 'answer', 'frequently', 'ask', 'question', 'manage', 'stress', 'anxiety', 'time', 'pandemic']","['letstalk', 'keep', 'healthy', 'mind', 'covid', 'thread', 'answer', 'frequently', 'ask', 'question', 'manage', 'stress', 'anxiety', 'time', 'pandemic']",1,3,",healthy",",stress,anxiety,pandemic",negative
107,"['prescription', 'healthy', 'green', 'covid', 'recovery', 'protect', 'nature', 'invest', 'essential', 'service', 'ensure', 'quick', 'healthy', 'energy', 'transition', 'promote', 'healthy', 'sustainable', 'food', 'system', 'build', 'healthy', 'liveable', 'city', 'stop', 'use', 'taxpayer', '’', 'fund', 'pollution']","['prescription', 'healthy', 'green', 'covid', 'recovery', 'protect', 'nature', 'invest', 'essential', 'service', 'ensure', 'quick', 'healthy', 'energy', 'transition', 'promote', 'healthy', 'sustainable', 'food', 'system', 'build', 'healthy', 'liveable', 'city', 'stop', 'use', 'taxpayer', '’', 'fund', 'pollution']",10,0,",healthy,recovery,protect,essential,ensure,healthy,healthy,sustainable,healthy,fund",,positive
108,"['urgent', 'action', 'need', 'accelerate', 'access', 'sustainable', 'modern', 'energy', 'solution', 'key', 'resilient', 'green', 'recovery', 'post', 'covid', 'latest', 'trackingsdg', 'report', 'http']","['urgent', 'action', 'need', 'accelerate', 'access', 'sustainable', 'modern', 'energy', 'solution', 'key', 'resilient', 'green', 'recovery', 'post', 'covid', 'latest', 'trackingsdg', 'report', 'http']",4,1,",sustainable,modern,resilient,recovery",",urgent",positive
