,0,tweets,positivewordscount,negativewordscount,positive_words,negative_words,over all sentiment
51,"['center', 'directs', 'states', 'ensure', 'movement', 'people', 'across', 'city', 'arrangement', 'make', 'migrant', 'labourer', 'place', 'work', 'include', 'timely', 'payment', 'wage', 'action', 'take', 'ask', 'students', 'labourers', 'vacate', 'govt', 'india', 'covid']","['center', 'directs', 'states', 'ensure', 'movement', 'people', 'across', 'city', 'arrangement', 'make', 'migrant', 'labourer', 'place', 'work', 'include', 'timely', 'payment', 'wage', 'action', 'take', 'ask', 'students', 'labourers', 'vacate', 'govt', 'india', 'covid']",2,0,",ensure,timely",,positive
52,"['children', 'daily', 'wage', 'worker', 'face', 'serious', 'problem', 'even', 'child', 'force', 'die', 'due', 'starvation', 'lack', 'medicine', 'blot', 'us', 'india', 'leave', 'bharat', 'behind', 'fight', 'covid', 'nobel', 'laureate', 'kailash', 'satyarthi']","['children', 'daily', 'wage', 'worker', 'face', 'serious', 'problem', 'even', 'child', 'force', 'die', 'due', 'starvation', 'lack', 'medicine', 'blot', 'us', 'india', 'leave', 'bharat', 'behind', 'fight', 'covid', 'nobel', 'laureate', 'kailash', 'satyarthi']",0,5,,",serious,problem,die,starvation,lack",negative
53,"['delhi', 'jhandewalan', 'temple', 'trust', 'volunteer', 'sewa', 'bharati', 'prepare', 'food', 'serve', 'needy', 'amid', 'lockdown', 'due', 'covid']","['delhi', 'jhandewalan', 'temple', 'trust', 'volunteer', 'sewa', 'bharati', 'prepare', 'food', 'serve', 'needy', 'amid', 'lockdown', 'due', 'covid']",3,1,",trust,prepare,serve",",lockdown",positive
54,"['mps', 'bjp', 'release', 'rs', 'crore', 'mplads', 'members', 'parliament', 'local', 'area', 'development', 'scheme', 'fund', 'central', 'relief', 'fund', 'support', 'fight', 'covid', 'jagat', 'prakash', 'nadda', 'bjp', 'national', 'president']","['mps', 'bjp', 'release', 'rs', 'crore', 'mplads', 'members', 'parliament', 'local', 'area', 'development', 'scheme', 'fund', 'central', 'relief', 'fund', 'support', 'fight', 'covid', 'jagat', 'prakash', 'nadda', 'bjp', 'national', 'president']",4,0,",fund,relief,fund,support",,positive
55,"['make', 'patient', 'cabin', 'middle', 'berth', 'remove', 'side', 'berth', 'remove', 'front', 'patient', 'berth', 'ladder', 'climb', 'berth', 'remove', 'bathroom', 'aisle', 'area', 'area', 'also', 'modify', 'prepare', 'isolation', 'coach', 'covid', 'http']","['make', 'patient', 'cabin', 'middle', 'berth', 'remove', 'side', 'berth', 'remove', 'front', 'patient', 'berth', 'ladder', 'climb', 'berth', 'remove', 'bathroom', 'aisle', 'area', 'area', 'also', 'modify', 'prepare', 'isolation', 'coach', 'covid', 'http']",1,1,",prepare",",isolation",neutral
56,"['six', 'nine', 'total', 'covid', 'confirm', 'case', 'bihar', 'travel', 'history', 'bihar', 'health', 'department']","['six', 'nine', 'total', 'covid', 'confirm', 'case', 'bihar', 'travel', 'history', 'bihar', 'health', 'department']",0,1,,",case",negative
57,"['kendriya', 'vidyalaya', 'allow', 'use', 'school', 'building', 'temporary', 'housing', 'likely', 'covid', 'case', 'view', 'coronavirus', 'situation', 'country', 'kendriya', 'vidyalaya', 'sangathan']","['kendriya', 'vidyalaya', 'allow', 'use', 'school', 'building', 'temporary', 'housing', 'likely', 'covid', 'case', 'view', 'coronavirus', 'situation', 'country', 'kendriya', 'vidyalaya', 'sangathan']",0,1,,",case",negative
58,"['shri', 'saibaba', 'sansthan', 'trust', 'shirdi', 'donate', 'rs', 'crore', 'maharashtra', 'chief', 'minister', 'relief', 'fund', 'fight', 'covid', 'pandemic']","['shri', 'saibaba', 'sansthan', 'trust', 'shirdi', 'donate', 'rs', 'crore', 'maharashtra', 'chief', 'minister', 'relief', 'fund', 'fight', 'covid', 'pandemic']",4,1,",trust,donate,relief,fund",",pandemic",positive
59,"['private', 'laboratory', 'across', 'country', 'give', 'green', 'signal', 'indian', 'council', 'medical', 'research', 'icmr', 'conduct', 'covid', 'test']","['private', 'laboratory', 'across', 'country', 'give', 'green', 'signal', 'indian', 'council', 'medical', 'research', 'icmr', 'conduct', 'covid', 'test']",0,0,,,neutral
60,"['delhi', 'people', 'continue', 'board', 'bus', 'nizammudin', 'area', 'take', 'different', 'hospital', 'checkup', 'religious', 'gathering', 'hold', 'nizamuddin', 'markaz', 'violate', 'lockdown', 'condition', 'several', 'covid', 'positive', 'case', 'find', 'among', 'attend', 'gathering']","['delhi', 'people', 'continue', 'board', 'bus', 'nizammudin', 'area', 'take', 'different', 'hospital', 'checkup', 'religious', 'gathering', 'hold', 'nizamuddin', 'markaz', 'violate', 'lockdown', 'condition', 'several', 'covid', 'positive', 'case', 'find', 'among', 'attend', 'gathering']",0,6,,",gathering,violate,lockdown,positive,case,gathering",negative
61,"['member', 'tamil', 'nadu', 'participate', 'conference', 'delhi', 'markaz', 'nizamuddin', 'return', 'state', 'rest', 'stay', 'delhi', 'return', 'identify', 'across', 'several', 'district', 'beela', 'rajesh', 'tamil', 'nadu', 'health', 'secretary', 'covid']","['member', 'tamil', 'nadu', 'participate', 'conference', 'delhi', 'markaz', 'nizamuddin', 'return', 'state', 'rest', 'stay', 'delhi', 'return', 'identify', 'across', 'several', 'district', 'beela', 'rajesh', 'tamil', 'nadu', 'health', 'secretary', 'covid']",0,0,,,neutral
62,"['council', 'scientific', 'industrial', 'research', 'department', 'science', 'technology', 'department', 'biotechnology', 'work', 'indian', 'council', 'medical', 'research', 'agenda', 'development', 'vaccine', 'covid', 'r', 'gangakhedkar', 'icmr']","['council', 'scientific', 'industrial', 'research', 'department', 'science', 'technology', 'department', 'biotechnology', 'work', 'indian', 'council', 'medical', 'research', 'agenda', 'development', 'vaccine', 'covid', 'r', 'gangakhedkar', 'icmr']",0,0,,,neutral
63,"['indian', 'railways', 'would', 'prepare', 'modify', 'coach', 'quarantine', 'isolation', 'coach', 'augment', 'quarantine', 'facility', 'create', 'country', 'ministry', 'railways', 'covid']","['indian', 'railways', 'would', 'prepare', 'modify', 'coach', 'quarantine', 'isolation', 'coach', 'augment', 'quarantine', 'facility', 'create', 'country', 'ministry', 'railways', 'covid']",4,1,",prepare,quarantine,quarantine,facility",",isolation",positive
64,"['delhi', 'tipu', 'yadav', 'migrant', 'labourer', 'bhagalpur', 'bihar', 'say', 'mother', 'expire', 'stick', 'due', 'lockdown', 'want', 'reach', 'village', 'poor', 'man', 'please', 'help', 'covid']","['delhi', 'tipu', 'yadav', 'migrant', 'labourer', 'bhagalpur', 'bihar', 'say', 'mother', 'expire', 'stick', 'due', 'lockdown', 'want', 'reach', 'village', 'poor', 'man', 'please', 'help', 'covid']",1,3,",help",",expire,lockdown,poor",negative
65,"['develop', 'mechanism', 'one', 'ventilator', 'use', 'multiple', 'patient', 'case', 'large', 'number', 'patient', 'shortage', 'ventilator', 'use', 'one', 'ventilator', 'multiple', 'patient', 'drdo', 'chairman', 'dr', 'g', 'satheesh', 'reddy', 'covid']","['develop', 'mechanism', 'one', 'ventilator', 'use', 'multiple', 'patient', 'case', 'large', 'number', 'patient', 'shortage', 'ventilator', 'use', 'one', 'ventilator', 'multiple', 'patient', 'drdo', 'chairman', 'dr', 'g', 'satheesh', 'reddy', 'covid']",0,2,,",case,shortage",negative
66,"['body', 'covid', 'patient', 'cremate', 'irrespective', 'religion', 'burial', 'allow', 'funeral', 'involve', 'people', 'praveen', 'pardeshi', 'commissioner', 'brihanmumbai', 'municipal', 'corporation', 'bmc', 'mumbai', 'maharashtra']","['body', 'covid', 'patient', 'cremate', 'irrespective', 'religion', 'burial', 'allow', 'funeral', 'involve', 'people', 'praveen', 'pardeshi', 'commissioner', 'brihanmumbai', 'municipal', 'corporation', 'bmc', 'mumbai', 'maharashtra']",0,1,,",cremate",negative
67,"['singapore', 'applaud', 'health', 'worker', 'first', 'responder', 'fight', 'covid', 'pm', 'today', 'singapore', '’', 'strait', 'times']","['singapore', 'applaud', 'health', 'worker', 'first', 'responder', 'fight', 'covid', 'pm', 'today', 'singapore', '’', 'strait', 'times']",1,0,",applaud",,positive
68,"['adani', 'foundation', 'humble', 'contribute', 'rs', 'cr', 'pmcaresfund', 'hour', 'india', '’', 'battle', 'covid', 'adani', 'group', 'contribute', 'additional', 'resource', 'support', 'government', 'fellow', 'citizen', 'test', 'time', 'gautam', 'adani', 'chairman', 'adani', 'group']","['adani', 'foundation', 'humble', 'contribute', 'rs', 'cr', 'pmcaresfund', 'hour', 'india', '’', 'battle', 'covid', 'adani', 'group', 'contribute', 'additional', 'resource', 'support', 'government', 'fellow', 'citizen', 'test', 'time', 'gautam', 'adani', 'chairman', 'adani', 'group']",4,0,",humble,contribute,contribute,support",,positive
69,"['appeal', 'prime', 'minister', 'narendra', 'modi', 'combat', 'covid', 'paramilitary', 'force', 'personnel', 'contribute', 'one', 'day', 'salary', 'total', 'rs', 'crore', 'pmcares', 'fund', 'express', 'gratitude', 'home', 'minister', 'amit', 'shah']","['appeal', 'prime', 'minister', 'narendra', 'modi', 'combat', 'covid', 'paramilitary', 'force', 'personnel', 'contribute', 'one', 'day', 'salary', 'total', 'rs', 'crore', 'pmcares', 'fund', 'express', 'gratitude', 'home', 'minister', 'amit', 'shah']",4,0,",appeal,contribute,fund,gratitude",,positive
70,"['odisha', 'bjd', 'mp', 'achyuta', 'samanta', 'kiss', 'foundation', 'distribute', 'food', 'needy', 'along', 'dry', 'fruit', 'child', 'bhubaneswar', 'also', 'feed', 'around', 'monkey', 'stray', 'dog', 'bird', 'covid']","['odisha', 'bjd', 'mp', 'achyuta', 'samanta', 'kiss', 'foundation', 'distribute', 'food', 'needy', 'along', 'dry', 'fruit', 'child', 'bhubaneswar', 'also', 'feed', 'around', 'monkey', 'stray', 'dog', 'bird', 'covid']",1,0,",distribute",,positive
71,"['delhi', 'union', 'home', 'minister', 'amit', 'shah', 'hold', 'high', 'level', 'meeting', 'covid']","['delhi', 'union', 'home', 'minister', 'amit', 'shah', 'hold', 'high', 'level', 'meeting', 'covid']",0,0,,,neutral
72,"['new', 'covid', 'positive', 'case', 'report', 'kerala', 'kasargod', 'kannur', 'one', 'thrissur', 'kozhikode', 'kollam', 'take', 'total', 'positive', 'case', 'state', 'include', 'discharged', 'patient', 'kerala', 'chief', 'minister', 'pinarayi', 'vijayan']","['new', 'covid', 'positive', 'case', 'report', 'kerala', 'kasargod', 'kannur', 'one', 'thrissur', 'kozhikode', 'kollam', 'take', 'total', 'positive', 'case', 'state', 'include', 'discharged', 'patient', 'kerala', 'chief', 'minister', 'pinarayi', 'vijayan']",1,4,",discharged",",positive,case,positive,case",negative
73,"['sachin', 'tendulkar', 'donate', 'rs', 'lakh', 'pm', 'relief', 'fund', 'maharashtra', 'chief', 'minister', 'relief', 'fund', 'fight', 'covid', 'pandemic', 'file', 'pic']","['sachin', 'tendulkar', 'donate', 'rs', 'lakh', 'pm', 'relief', 'fund', 'maharashtra', 'chief', 'minister', 'relief', 'fund', 'fight', 'covid', 'pandemic', 'file', 'pic']",5,1,",donate,relief,fund,relief,fund",",pandemic",positive
74,"['nearly', 'convict', 'undertrials', 'imprison', 'offence', 'prescribed', 'punishment', 'year', 'less', 'release', 'emergency', 'parole', 'furlough', 'reduce', 'overcrowd', 'prison', 'contain', 'covid', 'outbreak', 'maharashtra', 'home', 'minister', 'anil', 'deshmukh']","['nearly', 'convict', 'undertrials', 'imprison', 'offence', 'prescribed', 'punishment', 'year', 'less', 'release', 'emergency', 'parole', 'furlough', 'reduce', 'overcrowd', 'prison', 'contain', 'covid', 'outbreak', 'maharashtra', 'home', 'minister', 'anil', 'deshmukh']",0,5,,",imprison,offence,emergency,prison,outbreak",negative
75,"['last', 'date', 'pay', 'electricity', 'bill', 'month', 'march', 'april', 'extend', 'till', 'may', 'fixed', 'electricity', 'charge', 'april', 'levy', 'industrialist', 'shop', 'keeper', 'charge', 'actual', 'electricity', 'usage', 'gujarat', 'chief', 'minister', 'vijay', 'rupani', 'covid']","['last', 'date', 'pay', 'electricity', 'bill', 'month', 'march', 'april', 'extend', 'till', 'may', 'fixed', 'electricity', 'charge', 'april', 'levy', 'industrialist', 'shop', 'keeper', 'charge', 'actual', 'electricity', 'usage', 'gujarat', 'chief', 'minister', 'vijay', 'rupani', 'covid']",1,0,",extend",,positive
76,"['trillion', 'inject', 'global', 'economy', 'g', 'country', 'combat', 'covid', 'pandemic']","['trillion', 'inject', 'global', 'economy', 'g', 'country', 'combat', 'covid', 'pandemic']",0,1,,",pandemic",negative
77,"['bihar', 'one', 'covid', 'case', 'state', 'year', 'old', 'boy', 'patna', 'travel', 'history', 'confirm', 'nalanda', 'medical', 'college', 'hospital', 'nmch', 'total', 'number', 'positive', 'case', 'state', 'rise']","['bihar', 'one', 'covid', 'case', 'state', 'year', 'old', 'boy', 'patna', 'travel', 'history', 'confirm', 'nalanda', 'medical', 'college', 'hospital', 'nmch', 'total', 'number', 'positive', 'case', 'state', 'rise']",0,4,,",case,positive,case,rise",negative
78,"['delhi', 'sapna', 'sanjay', 'couple', 'live', 'street', 'near', 'jantar', 'mantar', 'even', 'country', 'lockdown', 'sanjay', 'say', 'exhaust', 'ration', '\\', '\\', 'know', 'happen', 'wife', 'month', 'pregnant', 'heart', 'ache', 'go', 'hungry', 'covid']","['delhi', 'sapna', 'sanjay', 'couple', 'live', 'street', 'near', 'jantar', 'mantar', 'even', 'country', 'lockdown', 'sanjay', 'say', 'exhaust', 'ration', '\\', '\\', 'know', 'happen', 'wife', 'month', 'pregnant', 'heart', 'ache', 'go', 'hungry', 'covid']",0,3,,",lockdown,exhaust,ache",negative
79,"['indian', 'student', 'currently', 'pakistan', 'observe', 'precaution', 'covid', 'stay', 'safe', 'may', 'contact', 'high', 'commission', 'high', 'commission', 'india', 'islamabad']","['indian', 'student', 'currently', 'pakistan', 'observe', 'precaution', 'covid', 'stay', 'safe', 'may', 'contact', 'high', 'commission', 'high', 'commission', 'india', 'islamabad']",2,0,",precaution,safe",,positive
80,"['decide', 'donate', 'rs', 'crore', 'pmcares', 'fund', 'fight', 'covid', 'india', 'also', 'supplement', 'ground', 'donation', 'drive', 'village', 'across', 'india', 'indian', 'farmers', 'fertiliser', 'cooperative', 'limited', 'iffco']","['decide', 'donate', 'rs', 'crore', 'pmcares', 'fund', 'fight', 'covid', 'india', 'also', 'supplement', 'ground', 'donation', 'drive', 'village', 'across', 'india', 'indian', 'farmers', 'fertiliser', 'cooperative', 'limited', 'iffco']",3,1,",donate,fund,cooperative",",limited",positive
81,"['larsen', 'toubro', 'limited', 'l', 'commit', 'rs', 'crore', 'pmcaresfund', 'support', 'fight', 'covid']","['larsen', 'toubro', 'limited', 'l', 'commit', 'rs', 'crore', 'pmcaresfund', 'support', 'fight', 'covid']",2,1,",commit,support",",limited",positive
82,"['andhra', 'pradesh', 'sub', 'inspector', 'maruti', 'sankar', 'peapally', 'mandal', 'kurnool', 'district', 'rid', 'horse', 'paint', 'image', 'covid', 'virus', 'create', 'awareness', 'among', 'public', 'pandemic']","['andhra', 'pradesh', 'sub', 'inspector', 'maruti', 'sankar', 'peapally', 'mandal', 'kurnool', 'district', 'rid', 'horse', 'paint', 'image', 'covid', 'virus', 'create', 'awareness', 'among', 'public', 'pandemic']",1,2,",awareness",",virus,pandemic",negative
83,"['kerala', 'three', 'member', 'family', 'return', 'italy', 'two', 'close', 'relative', 'test', 'positive', 'covid', 'discharge', 'pathanamthitta', 'general', 'hospital', 'march']","['kerala', 'three', 'member', 'family', 'return', 'italy', 'two', 'close', 'relative', 'test', 'positive', 'covid', 'discharge', 'pathanamthitta', 'general', 'hospital', 'march']",1,2,",discharge",",close,positive",negative
84,"['assist', 'low', 'income', 'group', 'customer', 'impact', 'covid', 'crisis', 'airtel', 'extend', 'pre', 'paid', 'pack', 'validity', 'million', 'customer', 'till', 'april', 'customer', 'continue', 'get', 'incoming', 'call', 'airtel', 'number', 'even', 'validity', 'plan', 'exhaust', 'airtel']","['assist', 'low', 'income', 'group', 'customer', 'impact', 'covid', 'crisis', 'airtel', 'extend', 'pre', 'paid', 'pack', 'validity', 'million', 'customer', 'till', 'april', 'customer', 'continue', 'get', 'incoming', 'call', 'airtel', 'number', 'even', 'validity', 'plan', 'exhaust', 'airtel']",2,2,",assist,extend",",crisis,exhaust",neutral
85,"['total', 'possibly', 'infected', 'covid', 'patient', 'admit', 'lok', 'nayak', 'hospital', 'patient', 'nizamuddin', 'patient', 'come', 'yesterday', 'admit', 'today', 'make', 'arrangement', 'senior', 'official', 'lok', 'nayak', 'hospital', 'delhi']","['total', 'possibly', 'infected', 'covid', 'patient', 'admit', 'lok', 'nayak', 'hospital', 'patient', 'nizamuddin', 'patient', 'come', 'yesterday', 'admit', 'today', 'make', 'arrangement', 'senior', 'official', 'lok', 'nayak', 'hospital', 'delhi']",0,1,,",infected",negative
86,"['serve', 'notice', 'hold', 'religious', 'gathering', 'nizamuddin', 'coronaviruslockdown', 'examine', 'matter', 'action', 'take', 'require', 'fir', 'file', 'immediately', 'rp', 'meena', 'dcp', 'south', 'east', 'covid', 'http']","['serve', 'notice', 'hold', 'religious', 'gathering', 'nizamuddin', 'coronaviruslockdown', 'examine', 'matter', 'action', 'take', 'require', 'fir', 'file', 'immediately', 'rp', 'meena', 'dcp', 'south', 'east', 'covid', 'http']",1,1,",serve",",gathering",neutral
87,"['delhi', 'lunch', 'distribute', 'today', 'army', 'wives', 'welfare', 'association', 'representative', 'delhi', 'government', 'distribute', 'migrant', 'labourer', 'covid']","['delhi', 'lunch', 'distribute', 'today', 'army', 'wives', 'welfare', 'association', 'representative', 'delhi', 'government', 'distribute', 'migrant', 'labourer', 'covid']",3,0,",distribute,welfare,distribute",,positive
