,0,tweets,positive_words_count,negative_words_count,positive_words,negative_words,over all sentiment
325,"['new', 'case', 'confirm', 'quetta', 'follow', 'live', 'update', 'coronavirus', 'http']","['new', 'case', 'confirm', 'quetta', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
326,"['question', 'regard', 'covid', 'share', 'us', 'reply', 'health', 'expert', 'answer', 'coronavirus']","['question', 'regard', 'covid', 'share', 'us', 'reply', 'health', 'expert', 'answer', 'coronavirus']",1,0,",regard",,positive
327,"['alex', 'hales', 'say', 'self', 'isolation', 'likely', 'test', 'today', 'follow', 'live', 'update', 'coronavirus', 'http']","['alex', 'hales', 'say', 'self', 'isolation', 'likely', 'test', 'today', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",isolation",negative
328,"['sindh', 'case', 'rise', 'country', 'total', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'case', 'rise', 'country', 'total', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",case,rise,rise",negative
329,"['pakistan', 'tally', 'rise', 'death', 'patient', 'lahore', 'link', 'virus', 'follow', 'live', 'update', 'coronavirus', 'http']","['pakistan', 'tally', 'rise', 'death', 'patient', 'lahore', 'link', 'virus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,4,,",tally,rise,death,virus",negative
330,"['alex', 'hales', 'warn', 'fake', 'news', 'test', 'positive', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']","['alex', 'hales', 'warn', 'fake', 'news', 'test', 'positive', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",fake,positive",negative
331,"['bilawal', 'appeal', 'pm', 'imran', 'implement', 'cm', 'sindh', 'recommendation', 'follow', 'live', 'update', 'coronavirus', 'http']","['bilawal', 'appeal', 'pm', 'imran', 'implement', 'cm', 'sindh', 'recommendation', 'follow', 'live', 'update', 'coronavirus', 'http']",2,0,",appeal,recommendation",,positive
332,"['australia', 'tell', 'overseas', 'citizen', 'return', 'late', 'follow', 'live', 'update', 'coronavirus', 'http']","['australia', 'tell', 'overseas', 'citizen', 'return', 'late', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
333,"['iran', 'report', 'new', 'virus', 'death', 'raise', 'total', 'follow', 'live', 'update', 'coronavirus', 'http']","['iran', 'report', 'new', 'virus', 'death', 'raise', 'total', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",virus,death",negative
334,"['testing', 'lab', 'establish', 'major', 'military', 'hospital', 'across', 'pakistan', 'ispr', 'follow', 'live', 'update', 'coronavirus', 'http']","['testing', 'lab', 'establish', 'major', 'military', 'hospital', 'across', 'pakistan', 'ispr', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
335,"['want', 'minimum', 'number', 'people', 'come', 'home', 'period', 'punjab', 'health', 'minister', 'yasmin', 'rashid', 'confirm', 'number', 'coronavirus', 'case', 'province', 'rise', 'http', 'coronavirus']","['want', 'minimum', 'number', 'people', 'come', 'home', 'period', 'punjab', 'health', 'minister', 'yasmin', 'rashid', 'confirm', 'number', 'coronavirus', 'case', 'province', 'rise', 'http', 'coronavirus']",0,2,,",case,rise",negative
336,"['fact', 'check', 'punjab', 'report', 'first', 'virus', 'death', 'follow', 'live', 'update', 'coronavirus', 'http']","['fact', 'check', 'punjab', 'report', 'first', 'virus', 'death', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",virus,death",negative
337,"['prime', 'minister', 'imran', 'khan', 'monday', 'say', 'fear', 'new', 'coronavirus', 'would', 'devastate', 'economy', 'develop', 'nation', 'warn', 'developed', 'world', 'economy', 'prepare', 'write', 'debt', 'world', '\\', '\\', 'poorer', 'country', 'http', 'coronavirus']","['prime', 'minister', 'imran', 'khan', 'monday', 'say', 'fear', 'new', 'coronavirus', 'would', 'devastate', 'economy', 'develop', 'nation', 'warn', 'developed', 'world', 'economy', 'prepare', 'write', 'debt', 'world', '\\', '\\', 'poorer', 'country', 'http', 'coronavirus']",1,4,",prepare",",fear,devastate,debt,poorer",negative
338,"['pm', 'imran', 'address', 'nation', 'coronavirus', 'situation', 'follow', 'live', 'update', 'coronavirus', 'http']","['pm', 'imran', 'address', 'nation', 'coronavirus', 'situation', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
339,"['tom', 'hanks', 'rita', 'wilson', 'release', 'hospital', 'report', 'follow', 'live', 'update', 'coronavirus', 'http']","['tom', 'hanks', 'rita', 'wilson', 'release', 'hospital', 'report', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
340,"['karachi', 'pinch', 'co', 'shut', 'dine', 'delivery', 'takeaway', 'service', 'available', 'follow', 'live', 'update', 'coronavirus', 'http']","['karachi', 'pinch', 'co', 'shut', 'dine', 'delivery', 'takeaway', 'service', 'available', 'follow', 'live', 'update', 'coronavirus', 'http']",1,2,",available",",pinch,shut",negative
341,"['pcb', 'say', 'foreign', 'psl', 'player', 'suspect', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['pcb', 'say', 'foreign', 'psl', 'player', 'suspect', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",suspect",negative
342,"['number', 'coronavirus', 'case', 'punjab', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['number', 'coronavirus', 'case', 'punjab', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,rise",negative
343,"['us', 'begin', 'coronavirus', 'vaccine', 'test', 'follow', 'live', 'update', 'coronavirus', 'http']","['us', 'begin', 'coronavirus', 'vaccine', 'test', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
344,"['international', 'monetary', 'fund', 'imf', 'say', 'monday', '’', 'ready', 'use', 'trillion', 'lending', 'capacity', 'help', 'country', 'struggle', 'humanitarian', 'economic', 'impact', 'novel', 'coronavirus', 'covid', 'http', 'coronavirus']","['international', 'monetary', 'fund', 'imf', 'say', 'monday', '’', 'ready', 'use', 'trillion', 'lending', 'capacity', 'help', 'country', 'struggle', 'humanitarian', 'economic', 'impact', 'novel', 'coronavirus', 'covid', 'http', 'coronavirus']",4,1,",fund,ready,help,humanitarian",",struggle",positive
345,"['head', 'world', 'health', 'organisation', 'call', 'monday', 'every', 'suspect', 'coronavirus', 'case', 'test', 'country', 'across', 'europe', 'tighten', 'lockdown', 'global', 'stock', 'market', 'tumble', 'http', 'coronavirus']","['head', 'world', 'health', 'organisation', 'call', 'monday', 'every', 'suspect', 'coronavirus', 'case', 'test', 'country', 'across', 'europe', 'tighten', 'lockdown', 'global', 'stock', 'market', 'tumble', 'http', 'coronavirus']",0,4,,",suspect,case,lockdown,tumble",negative
346,"['case', 'emerge', 'sindh', 'provincial', 'tally', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['case', 'emerge', 'sindh', 'provincial', 'tally', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",case,tally,rise",negative
347,"['number', 'confirmed', 'patient', 'coronavirus', 'may', 'increase', 'substantially', 'punjab', 'suspect', 'patient', 'keep', 'quarantine', 'university', 'dera', 'ghazi', 'khan', 'show', 'typical', 'symptom', 'disease', 'http', 'coronavirus']","['number', 'confirmed', 'patient', 'coronavirus', 'may', 'increase', 'substantially', 'punjab', 'suspect', 'patient', 'keep', 'quarantine', 'university', 'dera', 'ghazi', 'khan', 'show', 'typical', 'symptom', 'disease', 'http', 'coronavirus']",1,2,",quarantine",",suspect,symptom",negative
348,"['adviser', 'kp', 'chief', 'minister', 'information', 'ajmal', 'wazir', 'say', 'government', 'also', 'consider', 'shut', 'office', 'set', 'amount', 'time', 'http', 'coronavirus']","['adviser', 'kp', 'chief', 'minister', 'information', 'ajmal', 'wazir', 'say', 'government', 'also', 'consider', 'shut', 'office', 'set', 'amount', 'time', 'http', 'coronavirus']",0,1,,",shut",negative
349,"['kp', 'govt', 'give', 'day', 'paid', 'leave', 'employee', 'follow', 'live', 'update', 'coronavirus', 'http']","['kp', 'govt', 'give', 'day', 'paid', 'leave', 'employee', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
350,"['reason', 'believe', 'cold', 'weather', 'kill', 'virus', 'follow', 'live', 'update', 'coronavirus', 'http']","['reason', 'believe', 'cold', 'weather', 'kill', 'virus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",cold,kill,virus",negative
351,"['patients', 'least', 'coronavirus', 'break', 'afghan', 'quarantine', 'follow', 'live', 'update', 'coronavirus', 'http']","['patients', 'least', 'coronavirus', 'break', 'afghan', 'quarantine', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",quarantine",",break",neutral
352,"['breaking', 'sindh', 'report', 'new', 'coronavirus', 'case', 'provincial', 'total', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['breaking', 'sindh', 'report', 'new', 'coronavirus', 'case', 'provincial', 'total', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",breaking,case,rise",negative
353,"['sindh', 'govt', 'set', 'coronavirus', 'emergency', 'care', 'centre', 'sukkur', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'govt', 'set', 'coronavirus', 'emergency', 'care', 'centre', 'sukkur', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",emergency",negative
354,"['new', 'coronavirus', 'case', 'emerge', 'sindh', 'cm', 'shah', 'follow', 'live', 'update', 'coronavirus', 'http']","['new', 'coronavirus', 'case', 'emerge', 'sindh', 'cm', 'shah', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
355,"['cm', 'shah', 'say', 'every', 'person', 'covid', 'admit', 'hospital', 'follow', 'live', 'update', 'coronavirus', 'http']","['cm', 'shah', 'say', 'every', 'person', 'covid', 'admit', 'hospital', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
356,"['sindh', 'secretariat', 'prohibits', 'unauthorised', 'visitor', 'enter', 'build', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'secretariat', 'prohibits', 'unauthorised', 'visitor', 'enter', 'build', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
357,"['france', 'say', 'virus', 'situation', 'deteriorating', 'fast', 'follow', 'live', 'update', 'coronavirus', 'http']","['france', 'say', 'virus', 'situation', 'deteriorating', 'fast', 'follow', 'live', 'update', 'coronavirus', 'http']",1,2,",fast",",virus,deteriorating",negative
358,"['fact', 'sheet', 'number', 'coronavirus', 'case', 'rise', 'pakistan']","['fact', 'sheet', 'number', 'coronavirus', 'case', 'rise', 'pakistan']",0,2,,",case,rise",negative
359,"['australian', 'supermarket', 'start', 'elderly', 'hour', 'counter', 'panic', 'buying', 'follow', 'live', 'update', 'coronavirus', 'http']","['australian', 'supermarket', 'start', 'elderly', 'hour', 'counter', 'panic', 'buying', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",panic",negative
360,"['punjab', 'prohibits', 'hoard', 'sanitisers', 'public', 'gathering', 'section', 'follow', 'live', 'update', 'coronavirus', 'http']","['punjab', 'prohibits', 'hoard', 'sanitisers', 'public', 'gathering', 'section', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",hoard,gathering",negative
361,"['another', 'coronavirus', 'case', 'report', 'karachi', 'overall', 'new', 'case', 'report', 'sindh', 'today', 'total', 'tally', 'stand', 'province', 'follow', 'live', 'update', 'coronavirus', 'http']","['another', 'coronavirus', 'case', 'report', 'karachi', 'overall', 'new', 'case', 'report', 'sindh', 'today', 'total', 'tally', 'stand', 'province', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",case,case,tally",negative
362,"['pakistan', 'report', 'high', 'single', 'day', 'jump', 'coronavirus', 'case', 'tally', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['pakistan', 'report', 'high', 'single', 'day', 'jump', 'coronavirus', 'case', 'tally', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",case,tally,rise",negative
363,"['patient', 'test', 'positive', 'virus', 'sukkur', 'purportedly', 'keep', 'quarantine', 'taftan', 'border', 'say', 'sindh', 'govt', 'spokesperson', 'murtaza', 'wahab', 'follow', 'live', 'update', 'coronavirus', 'http']","['patient', 'test', 'positive', 'virus', 'sukkur', 'purportedly', 'keep', 'quarantine', 'taftan', 'border', 'say', 'sindh', 'govt', 'spokesperson', 'murtaza', 'wahab', 'follow', 'live', 'update', 'coronavirus', 'http']",1,2,",quarantine",",positive,virus",negative
364,"['people', 'recently', 'arrive', 'sukkur', 'taftan', 'test', 'positive', 'novel', 'coronavirus', 'number', 'confirmed', 'case', 'sindh', 'jump', 'follow', 'live', 'update', 'coronavirus', 'http']","['people', 'recently', 'arrive', 'sukkur', 'taftan', 'test', 'positive', 'novel', 'coronavirus', 'number', 'confirmed', 'case', 'sindh', 'jump', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",positive,case",negative
365,"['first', 'case', 'coronavirus', 'emerges', 'lahore', 'follow', 'live', 'update', 'coronavirus', 'http']","['first', 'case', 'coronavirus', 'emerges', 'lahore', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
366,"['police', 'raid', 'pharmacy', 'dolmen', 'mall', 'clifton', 'arrest', 'salesman', 'sell', 'expensive', 'sanitisers', 'follow', 'live', 'update', 'coronavirus', 'http']","['police', 'raid', 'pharmacy', 'dolmen', 'mall', 'clifton', 'arrest', 'salesman', 'sell', 'expensive', 'sanitisers', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",arrest,expensive",negative
367,"['iran', 'report', 'new', 'virus', 'death', 'raise', 'total', 'follow', 'live', 'update', 'coronavirus', 'http']","['iran', 'report', 'new', 'virus', 'death', 'raise', 'total', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",virus,death",negative
368,"['malaysia', 'report', 'new', 'case', 'coronavirus', 'today', 'link', 'religious', 'event', 'mosque', 'attend', 'people', 'several', 'country', 'follow', 'live', 'update', 'coronavirus', 'http']","['malaysia', 'report', 'new', 'case', 'coronavirus', 'today', 'link', 'religious', 'event', 'mosque', 'attend', 'people', 'several', 'country', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
369,"['jerusalem', 'al', 'aqsa', 'mosque', 'shut', 'precaution', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['jerusalem', 'al', 'aqsa', 'mosque', 'shut', 'precaution', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",precaution",",shut",neutral
370,"['coronavirus', 'case', 'rise', 'india', 'follow', 'live', 'update', 'coronavirus', 'http']","['coronavirus', 'case', 'rise', 'india', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,rise",negative
371,"['first', 'public', 'statement', 'pm', 'imran', 'khan', 'say', 'personally', 'overseeing', 'measure', 'deal', 'coronavirus', 'follow', 'live', 'coronavirusupdates', 'http']","['first', 'public', 'statement', 'pm', 'imran', 'khan', 'say', 'personally', 'overseeing', 'measure', 'deal', 'coronavirus', 'follow', 'live', 'coronavirusupdates', 'http']",0,0,,,neutral
372,"['china', 'report', 'new', 'virus', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']","['china', 'report', 'new', 'virus', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",virus,case",negative
373,"['govt', 'announces', 'ban', 'wedding', 'ceremony', 'closure', 'cinema', 'follow', 'live', 'update', 'coronavirus', 'http']","['govt', 'announces', 'ban', 'wedding', 'ceremony', 'closure', 'cinema', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",ban,closure",negative
374,"['pakistan', 'confirm', 'coronavirus', 'case', 'dr', 'zafar', 'mirza', 'follow', 'live', 'update', 'coronavirus', 'http']","['pakistan', 'confirm', 'coronavirus', 'case', 'dr', 'zafar', 'mirza', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
375,"['europe', 'epicentre', 'covid', 'pandemic', 'follow', 'live', 'update', 'coronavirus', 'http']","['europe', 'epicentre', 'covid', 'pandemic', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",pandemic",negative
376,"['pakistan', 'decides', 'close', 'western', 'border', 'cancel', 'march', 'parade', 'follow', 'live', 'update', 'coronavirus', 'http']","['pakistan', 'decides', 'close', 'western', 'border', 'cancel', 'march', 'parade', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",close",negative
377,"['academic', 'institution', 'across', 'country', 'remain', 'closed', 'till', 'april', 'follow', 'live', 'update', 'coronavirus', 'http']","['academic', 'institution', 'across', 'country', 'remain', 'closed', 'till', 'april', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
378,"['fact', 'check', 'indian', 'news', 'outlet', 'dupe', 'fake', 'twitter', 'account', 'pakistan', 'health', 'ministry', 'follow', 'live', 'update', 'coronavirus', 'http']","['fact', 'check', 'indian', 'news', 'outlet', 'dupe', 'fake', 'twitter', 'account', 'pakistan', 'health', 'ministry', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",dupe,fake",negative
379,"['saudi', 'direct', 'foreign', 'national', 'return', 'country', 'within', 'hour', 'embassy', 'follow', 'live', 'update', 'coronavirus', 'http']","['saudi', 'direct', 'foreign', 'national', 'return', 'country', 'within', 'hour', 'embassy', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
380,"['pakistanis', 'return', 'iran', 'qurantined', 'taftan', 'day', 'follow', 'live', 'update', 'coronavirus', 'http']","['pakistanis', 'return', 'iran', 'qurantined', 'taftan', 'day', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
381,"['australian', 'minister', 'meet', 'ivanka', 'trump', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['australian', 'minister', 'meet', 'ivanka', 'trump', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
382,"['nasir', 'hussain', 'shah', 'promise', 'prize', 'person', 'develop', 'coronavirus', 'vaccine', 'follow', 'live', 'update', 'coronavirus', 'http']","['nasir', 'hussain', 'shah', 'promise', 'prize', 'person', 'develop', 'coronavirus', 'vaccine', 'follow', 'live', 'update', 'coronavirus', 'http']",2,0,",promise,prize",,positive
383,"['kp', 'cabinet', 'decides', 'close', 'educational', 'insitutions', 'day', 'follow', 'live', 'update', 'coronavirus', 'http']","['kp', 'cabinet', 'decides', 'close', 'educational', 'insitutions', 'day', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",close",negative
384,"['nepal', 'close', 'mount', 'everest', 'climber', 'follow', 'live', 'update', 'coronavirus', 'http']","['nepal', 'close', 'mount', 'everest', 'climber', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",close",negative
385,"['canadian', 'pm', 'justin', 'trudeau', 'wife', 'sophie', 'test', 'positive', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['canadian', 'pm', 'justin', 'trudeau', 'wife', 'sophie', 'test', 'positive', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",positive",negative
386,"['matriculation', 'examination', 'ninth', 'th', 'grade', 'start', 'march', 'also', 'suspend', 'follow', 'live', 'update', 'coronavirus', 'http']","['matriculation', 'examination', 'ninth', 'th', 'grade', 'start', 'march', 'also', 'suspend', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",suspend",negative
387,"['schools', 'sindh', 'remain', 'closed', 'may', 'follow', 'live', 'update', 'coronavirus', 'http']","['schools', 'sindh', 'remain', 'closed', 'may', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
388,"['military', 'top', 'brass', 'discus', 'preventive', 'measure', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['military', 'top', 'brass', 'discus', 'preventive', 'measure', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",2,0,",top,preventive",,positive
389,"['people', 'could', 'covid', 'uk', 'say', 'govt', 'official', 'follow', 'live', 'update', 'coronavirus', 'http']","['people', 'could', 'covid', 'uk', 'say', 'govt', 'official', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
390,"['italian', 'daily', 'coronavirus', 'death', 'jump', 'pc', 'follow', 'live', 'update', 'coronavirus', 'http']","['italian', 'daily', 'coronavirus', 'death', 'jump', 'pc', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",death",negative
391,"['brazilian', 'meet', 'trump', 'test', 'positive', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']","['brazilian', 'meet', 'trump', 'test', 'positive', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",positive",negative
392,"['turkish', 'primary', 'secondary', 'school', 'close', 'week', 'march', 'university', 'close', 'three', 'week', 'due', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['turkish', 'primary', 'secondary', 'school', 'close', 'week', 'march', 'university', 'close', 'three', 'week', 'due', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",close,close",negative
393,"['habib', 'university', 'decide', 'move', 'class', 'online', 'light', 'extraordinary', 'health', 'situation', 'follow', 'live', 'update', 'coronavirus', 'http']","['habib', 'university', 'decide', 'move', 'class', 'online', 'light', 'extraordinary', 'health', 'situation', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",extraordinary",,positive
394,"['pm', 'imran', 'call', 'emergency', 'meeting', 'national', 'security', 'committee', 'discuss', 'coronavirus', 'situation', 'follow', 'live', 'update', 'coronavirus', 'http']","['pm', 'imran', 'call', 'emergency', 'meeting', 'national', 'security', 'committee', 'discuss', 'coronavirus', 'situation', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",discuss",",emergency",neutral
395,"['uk', 'coronavirus', 'case', 'rise', 'pc', 'day', 'total', 'dead', 'follow', 'live', 'update', 'coronavirus', 'http']","['uk', 'coronavirus', 'case', 'rise', 'pc', 'day', 'total', 'dead', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",case,rise,dead",negative
396,"['federal', 'govt', 'prepared', 'fight', 'coronavirus', 'threat', 'complain', 'sindh', 'cm', 'follow', 'live', 'update', 'coronavirus', 'http']","['federal', 'govt', 'prepared', 'fight', 'coronavirus', 'threat', 'complain', 'sindh', 'cm', 'follow', 'live', 'update', 'coronavirus', 'http']",1,2,",prepared",",threat,complain",negative
397,"['sindh', 'govt', 'hide', 'information', 'regard', 'coronavirus', 'say', 'murtaza', 'wahab', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'govt', 'hide', 'information', 'regard', 'coronavirus', 'say', 'murtaza', 'wahab', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",regard",,positive
398,"['sindh', 'reiterates', 'demand', 'quarantine', 'arrangement', 'airport', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'reiterates', 'demand', 'quarantine', 'arrangement', 'airport', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",quarantine",,positive
399,"['schools', 'balochistan', 'remain', 'closed', 'till', 'march', 'follow', 'live', 'update', 'coronavirus', 'http']","['schools', 'balochistan', 'remain', 'closed', 'till', 'march', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
400,"['coronavirus', 'case', 'report', 'lums', 'clarify', 'varsity', 'follow', 'live', 'update', 'coronavirus', 'http']","['coronavirus', 'case', 'report', 'lums', 'clarify', 'varsity', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
401,"['breaking', 'pakistan', 'report', 'new', 'coronavirus', 'case', 'skardu', 'take', 'tally', 'follow', 'live', 'update', 'coronavirus', 'http']","['breaking', 'pakistan', 'report', 'new', 'coronavirus', 'case', 'skardu', 'take', 'tally', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",breaking,case,tally",negative
402,"['public', 'health', 'emergency', 'declare', 'country', 'say', 'shahbaz', 'sharif', 'follow', 'live', 'update', 'coronavirus', 'http']","['public', 'health', 'emergency', 'declare', 'country', 'say', 'shahbaz', 'sharif', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",emergency",negative
403,"['iran', 'seek', 'bn', 'emergency', 'funding', 'imf', 'combat', 'virus', 'follow', 'live', 'update', 'coronavirus', 'http']","['iran', 'seek', 'bn', 'emergency', 'funding', 'imf', 'combat', 'virus', 'follow', 'live', 'update', 'coronavirus', 'http']",1,2,",funding",",emergency,virus",negative
404,"['decision', 'extend', 'school', 'closure', 'beyond', 'march', 'saeed', 'ghani', 'follow', 'live', 'update', 'coronavirus', 'http']","['decision', 'extend', 'school', 'closure', 'beyond', 'march', 'saeed', 'ghani', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",extend",",closure",neutral
405,"['breaking', 'covid', 'characterise', 'pandemic', 'chief', 'follow', 'live', 'update', 'coronavirus', 'http']","['breaking', 'covid', 'characterise', 'pandemic', 'chief', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",breaking,pandemic",negative
406,"['latest', 'pakistani', 'man', 'italy', 'dy', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']","['latest', 'pakistani', 'man', 'italy', 'dy', 'coronavirus', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
407,"['canada', 'announce', 'billion', 'counter', 'virus', 'impact', 'follow', 'live', 'update', 'coronavirus', 'http']","['canada', 'announce', 'billion', 'counter', 'virus', 'impact', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",virus",negative
408,"['plan', 'shut', 'uk', 'parliament', 'despite', 'positive', 'coronavirus', 'test', 'follow', 'live', 'update', 'coronavirus', 'http']","['plan', 'shut', 'uk', 'parliament', 'despite', 'positive', 'coronavirus', 'test', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",shut,positive",negative
409,"['“', 'right', 'epicenter', '—', 'new', 'china', '—', 'europe', '”', 'say', 'robert', 'redfield', 'head', 'us', 'centers', 'disease', 'control', 'prevention', 'follow', 'live', 'update', 'coronavirus', 'http']","['“', 'right', 'epicenter', '—', 'new', 'china', '—', 'europe', '”', 'say', 'robert', 'redfield', 'head', 'us', 'centers', 'disease', 'control', 'prevention', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",right",,positive
410,"['bahrain', 'record', 'new', 'coronavirus', 'case', 'among', 'evacuee', 'iran', 'follow', 'live', 'update', 'coronavirus', 'http']","['bahrain', 'record', 'new', 'coronavirus', 'case', 'among', 'evacuee', 'iran', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
411,"['new', 'coronavirus', 'case', 'report', 'gilgit', 'baltistan', 'pakistan', 'tally', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']","['new', 'coronavirus', 'case', 'report', 'gilgit', 'baltistan', 'pakistan', 'tally', 'rise', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",case,tally,rise",negative
412,"['watch', 'pakistani', 'family', 'hong', 'kong', 'give', 'away', 'face', 'mask', 'sanitary', 'product', 'free', 'follow', 'live', 'update', 'coronavirus', 'http']","['watch', 'pakistani', 'family', 'hong', 'kong', 'give', 'away', 'face', 'mask', 'sanitary', 'product', 'free', 'follow', 'live', 'update', 'coronavirus', 'http']",1,0,",free",,positive
413,"['thai', 'immigration', 'officer', 'bangkok', 'airport', 'diagnose', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']","['thai', 'immigration', 'officer', 'bangkok', 'airport', 'diagnose', 'covid', 'follow', 'live', 'update', 'coronavirus', 'http']",0,0,,,neutral
414,"['china', 'eas', 'curb', 'coronavirus', 'infection', 'retreat', 'import', 'case', 'tick', 'follow', 'live', 'update', 'coronavirus', 'http']","['china', 'eas', 'curb', 'coronavirus', 'infection', 'retreat', 'import', 'case', 'tick', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",infection,retreat,case",negative
